Area_Name,Year,Group_Name,Sub_Group_Name,Trial_of_Violent_Crimes_by_Courts_By_Confession,Trial_of_Violent_Crimes_by_Courts_By_trial,Trial_of_Violent_Crimes_by_Courts_Total
Kerala,2008,TVC- Riots,09. Riots,8.0,5098.0,5106.0
Maharashtra,2008,TVC- Riots,09. Riots,9.0,5282.0,5291.0
Manipur,2008,TVC- Riots,09. Riots,0.0,2.0,2.0
Meghalaya,2008,TVC- Riots,09. Riots,0.0,2.0,2.0
Mizoram,2008,TVC- Riots,09. Riots,0.0,2.0,2.0
Nagaland,2008,TVC- Riots,09. Riots,0.0,2.0,2.0
Odisha,2008,TVC- Riots,09. Riots,0.0,873.0,873.0
Rajasthan,2008,TVC- Riots,09. Riots,1.0,3000.0,3001.0
Sikkim,2008,TVC- Riots,09. Riots,5.0,1.0,6.0
Tamil Nadu,2008,TVC- Riots,09. Riots,18.0,1836.0,1854.0
West Bengal,2008,TVC- Riots,09. Riots,0.0,2800.0,2800.0
Andhra Pradesh,2009,TVC- Riots,09. Riots,0.0,1352.0,1352.0
Arunachal Pradesh,2009,TVC- Riots,09. Riots,0.0,0.0,0.0
Assam,2009,TVC- Riots,09. Riots,31.0,913.0,944.0
Bihar,2009,TVC- Riots,09. Riots,0.0,4725.0,4725.0
Chandigarh,2009,TVC- Riots,09. Riots,0.0,45.0,45.0
Chhattisgarh,2009,TVC- Riots,09. Riots,117.0,274.0,391.0
Gujarat,2009,TVC- Riots,09. Riots,31.0,877.0,908.0
Haryana,2009,TVC- Riots,09. Riots,0.0,724.0,724.0
Himachal Pradesh,2009,TVC- Riots,09. Riots,0.0,364.0,364.0
Jammu & Kashmir,2009,TVC- Riots,09. Riots,0.0,481.0,481.0
Jharkhand,2009,TVC- Riots,09. Riots,0.0,2650.0,2650.0
Karnataka,2009,TVC- Riots,09. Riots,171.0,3256.0,3427.0
Kerala,2009,TVC- Riots,09. Riots,11.0,4623.0,4634.0
Madhya Pradesh,2009,TVC- Riots,09. Riots,0.0,2017.0,2017.0
Maharashtra,2009,TVC- Riots,09. Riots,5.0,3948.0,3953.0
Manipur,2009,TVC- Riots,09. Riots,0.0,0.0,0.0
Meghalaya,2009,TVC- Riots,09. Riots,0.0,2.0,2.0
Nagaland,2009,TVC- Riots,09. Riots,1.0,2.0,3.0
Odisha,2009,TVC- Riots,09. Riots,0.0,951.0,951.0
Tamil Nadu,2009,TVC- Riots,09. Riots,9.0,1811.0,1820.0
Tripura,2009,TVC- Riots,09. Riots,9.0,59.0,68.0
West Bengal,2009,TVC- Riots,09. Riots,2.0,1959.0,1961.0
Andhra Pradesh,2010,TVC- Riots,09. Riots,0.0,1706.0,1706.0
Arunachal Pradesh,2010,TVC- Riots,09. Riots,0.0,6.0,6.0
Assam,2010,TVC- Riots,09. Riots,59.0,942.0,1001.0
Chandigarh,2010,TVC- Riots,09. Riots,0.0,68.0,68.0
Chhattisgarh,2010,TVC- Riots,09. Riots,266.0,680.0,946.0
Daman & Diu,2010,TVC- Riots,09. Riots,0.0,16.0,16.0
Goa,2010,TVC- Riots,09. Riots,0.0,50.0,50.0
Gujarat,2010,TVC- Riots,09. Riots,60.0,798.0,858.0
Himachal Pradesh,2010,TVC- Riots,09. Riots,0.0,275.0,275.0
Jammu & Kashmir,2010,TVC- Riots,09. Riots,4.0,500.0,504.0
Jharkhand,2010,TVC- Riots,09. Riots,2.0,2290.0,2292.0
Karnataka,2010,TVC- Riots,09. Riots,64.0,4018.0,4082.0
Kerala,2010,TVC- Riots,09. Riots,22.0,5081.0,5103.0
Madhya Pradesh,2010,TVC- Riots,09. Riots,0.0,3155.0,3155.0
Maharashtra,2010,TVC- Riots,09. Riots,44.0,4548.0,4592.0
Manipur,2010,TVC- Riots,09. Riots,0.0,3.0,3.0
Meghalaya,2010,TVC- Riots,09. Riots,0.0,1.0,1.0
Mizoram,2010,TVC- Riots,09. Riots,0.0,0.0,0.0
Nagaland,2010,TVC- Riots,09. Riots,3.0,1.0,4.0
Odisha,2010,TVC- Riots,09. Riots,0.0,1320.0,1320.0
Puducherry,2010,TVC- Riots,09. Riots,38.0,152.0,190.0
Tamil Nadu,2010,TVC- Riots,09. Riots,0.0,1617.0,1617.0
Tripura,2010,TVC- Riots,09. Riots,5.0,67.0,72.0
West Bengal,2010,TVC- Riots,09. Riots,0.0,2011.0,2011.0
Andhra Pradesh,2001,TVC- Robbery,08. Robbery,0.0,514.0,514.0
Arunachal Pradesh,2001,TVC- Robbery,08. Robbery,0.0,32.0,32.0
Assam,2001,TVC- Robbery,08. Robbery,10.0,209.0,219.0
Bihar,2001,TVC- Robbery,08. Robbery,3.0,871.0,874.0
Chandigarh,2001,TVC- Robbery,08. Robbery,0.0,6.0,6.0
Chhattisgarh,2001,TVC- Robbery,08. Robbery,26.0,88.0,114.0
Gujarat,2001,TVC- Robbery,08. Robbery,1.0,265.0,266.0
Haryana,2001,TVC- Robbery,08. Robbery,0.0,241.0,241.0
Himachal Pradesh,2001,TVC- Robbery,08. Robbery,0.0,14.0,14.0
Jammu & Kashmir,2001,TVC- Robbery,08. Robbery,0.0,25.0,25.0
Jharkhand,2001,TVC- Robbery,08. Robbery,3.0,283.0,286.0
Karnataka,2001,TVC- Robbery,08. Robbery,0.0,512.0,512.0
Kerala,2001,TVC- Robbery,08. Robbery,2.0,136.0,138.0
Maharashtra,2001,TVC- Robbery,08. Robbery,26.0,991.0,1017.0
Meghalaya,2001,TVC- Robbery,08. Robbery,6.0,4.0,10.0
Mizoram,2001,TVC- Robbery,08. Robbery,1.0,14.0,15.0
Nagaland,2001,TVC- Robbery,08. Robbery,7.0,7.0,14.0
Odisha,2001,TVC- Robbery,08. Robbery,0.0,717.0,717.0
Tamil Nadu,2001,TVC- Robbery,08. Robbery,6.0,471.0,477.0
Uttar Pradesh,2001,TVC- Robbery,08. Robbery,7.0,1849.0,1856.0
West Bengal,2001,TVC- Robbery,08. Robbery,0.0,207.0,207.0
Andaman & Nicobar Islands,2002,TVC- Robbery,08. Robbery,0.0,2.0,2.0
Andhra Pradesh,2002,TVC- Robbery,08. Robbery,0.0,589.0,589.0
Assam,2002,TVC- Robbery,08. Robbery,5.0,186.0,191.0
Bihar,2002,TVC- Robbery,08. Robbery,0.0,740.0,740.0
Chandigarh,2002,TVC- Robbery,08. Robbery,0.0,14.0,14.0
Chhattisgarh,2002,TVC- Robbery,08. Robbery,83.0,232.0,315.0
Daman & Diu,2002,TVC- Robbery,08. Robbery,0.0,0.0,0.0
Delhi,2002,TVC- Robbery,08. Robbery,0.0,372.0,372.0
Gujarat,2002,TVC- Robbery,08. Robbery,3.0,247.0,250.0
Haryana,2002,TVC- Robbery,08. Robbery,0.0,276.0,276.0
Himachal Pradesh,2002,TVC- Robbery,08. Robbery,0.0,8.0,8.0
Jammu & Kashmir,2002,TVC- Robbery,08. Robbery,0.0,32.0,32.0
Jharkhand,2002,TVC- Robbery,08. Robbery,4.0,219.0,223.0
Karnataka,2002,TVC- Robbery,08. Robbery,0.0,528.0,528.0
Kerala,2002,TVC- Robbery,08. Robbery,1.0,140.0,141.0
Madhya Pradesh,2002,TVC- Robbery,08. Robbery,0.0,943.0,943.0
Maharashtra,2002,TVC- Robbery,08. Robbery,1.0,1055.0,1056.0
Meghalaya,2002,TVC- Robbery,08. Robbery,4.0,21.0,25.0
Mizoram,2002,TVC- Robbery,08. Robbery,1.0,3.0,4.0
Nagaland,2002,TVC- Robbery,08. Robbery,3.0,8.0,11.0
Odisha,2002,TVC- Robbery,08. Robbery,0.0,615.0,615.0
Punjab,2002,TVC- Robbery,08. Robbery,0.0,34.0,34.0
Tamil Nadu,2002,TVC- Robbery,08. Robbery,12.0,527.0,539.0
Uttar Pradesh,2002,TVC- Robbery,08. Robbery,4.0,2300.0,2304.0
West Bengal,2002,TVC- Robbery,08. Robbery,0.0,304.0,304.0
Andaman & Nicobar Islands,2003,TVC- Robbery,08. Robbery,0.0,1.0,1.0
Andhra Pradesh,2003,TVC- Robbery,08. Robbery,0.0,454.0,454.0
Arunachal Pradesh,2003,TVC- Robbery,08. Robbery,0.0,6.0,6.0
Assam,2003,TVC- Robbery,08. Robbery,12.0,265.0,277.0
Bihar,2003,TVC- Robbery,08. Robbery,0.0,847.0,847.0
Chandigarh,2003,TVC- Robbery,08. Robbery,0.0,7.0,7.0
Chhattisgarh,2003,TVC- Robbery,08. Robbery,0.0,110.0,110.0
Daman & Diu,2003,TVC- Robbery,08. Robbery,0.0,0.0,0.0
Gujarat,2003,TVC- Robbery,08. Robbery,2.0,292.0,294.0
Haryana,2003,TVC- Robbery,08. Robbery,0.0,315.0,315.0
Himachal Pradesh,2003,TVC- Robbery,08. Robbery,0.0,11.0,11.0
Jammu & Kashmir,2003,TVC- Robbery,08. Robbery,0.0,25.0,25.0
Jharkhand,2003,TVC- Robbery,08. Robbery,0.0,265.0,265.0
Karnataka,2003,TVC- Robbery,08. Robbery,0.0,509.0,509.0
Maharashtra,2003,TVC- Robbery,08. Robbery,18.0,942.0,960.0
Meghalaya,2003,TVC- Robbery,08. Robbery,4.0,8.0,12.0
Mizoram,2003,TVC- Robbery,08. Robbery,2.0,5.0,7.0
Nagaland,2003,TVC- Robbery,08. Robbery,0.0,12.0,12.0
Odisha,2003,TVC- Robbery,08. Robbery,0.0,633.0,633.0
Punjab,2003,TVC- Robbery,08. Robbery,0.0,61.0,61.0
Tamil Nadu,2003,TVC- Robbery,08. Robbery,18.0,455.0,473.0
Uttarakhand,2003,TVC- Robbery,08. Robbery,0.0,60.0,60.0
West Bengal,2003,TVC- Robbery,08. Robbery,0.0,225.0,225.0
Andaman & Nicobar Islands,2004,TVC- Robbery,08. Robbery,0.0,3.0,3.0
Andhra Pradesh,2004,TVC- Robbery,08. Robbery,0.0,440.0,440.0
Arunachal Pradesh,2004,TVC- Robbery,08. Robbery,0.0,12.0,12.0
Assam,2004,TVC- Robbery,08. Robbery,21.0,252.0,273.0
Bihar,2004,TVC- Robbery,08. Robbery,1.0,850.0,851.0
Chandigarh,2004,TVC- Robbery,08. Robbery,0.0,4.0,4.0
Chhattisgarh,2004,TVC- Robbery,08. Robbery,4.0,270.0,274.0
Dadra & Nagar Haveli,2004,TVC- Robbery,08. Robbery,0.0,1.0,1.0
Gujarat,2004,TVC- Robbery,08. Robbery,3.0,330.0,333.0
Himachal Pradesh,2004,TVC- Robbery,08. Robbery,0.0,15.0,15.0
Karnataka,2004,TVC- Robbery,08. Robbery,0.0,449.0,449.0
Kerala,2004,TVC- Robbery,08. Robbery,1.0,186.0,187.0
Maharashtra,2004,TVC- Robbery,08. Robbery,0.0,964.0,964.0
Manipur,2004,TVC- Robbery,08. Robbery,0.0,2.0,2.0
Meghalaya,2004,TVC- Robbery,08. Robbery,0.0,21.0,21.0
Mizoram,2004,TVC- Robbery,08. Robbery,3.0,15.0,18.0
Nagaland,2004,TVC- Robbery,08. Robbery,5.0,148.0,153.0
Odisha,2004,TVC- Robbery,08. Robbery,0.0,588.0,588.0
Punjab,2004,TVC- Robbery,08. Robbery,17.0,27.0,44.0
Tamil Nadu,2004,TVC- Robbery,08. Robbery,5.0,456.0,461.0
Uttar Pradesh,2004,TVC- Robbery,08. Robbery,0.0,1889.0,1889.0
West Bengal,2004,TVC- Robbery,08. Robbery,0.0,89.0,89.0
Andhra Pradesh,2005,TVC- Robbery,08. Robbery,0.0,424.0,424.0
Arunachal Pradesh,2005,TVC- Robbery,08. Robbery,0.0,26.0,26.0
Assam,2005,TVC- Robbery,08. Robbery,5.0,270.0,275.0
Bihar,2005,TVC- Robbery,08. Robbery,5.0,824.0,829.0
Chandigarh,2005,TVC- Robbery,08. Robbery,0.0,2.0,2.0
Chhattisgarh,2005,TVC- Robbery,08. Robbery,121.0,246.0,367.0
Gujarat,2005,TVC- Robbery,08. Robbery,3.0,307.0,310.0
Haryana,2005,TVC- Robbery,08. Robbery,0.0,338.0,338.0
Himachal Pradesh,2005,TVC- Robbery,08. Robbery,0.0,15.0,15.0
Jammu & Kashmir,2005,TVC- Robbery,08. Robbery,0.0,38.0,38.0
Jharkhand,2005,TVC- Robbery,08. Robbery,7.0,442.0,449.0
Karnataka,2005,TVC- Robbery,08. Robbery,0.0,612.0,612.0
Maharashtra,2005,TVC- Robbery,08. Robbery,12.0,991.0,1003.0
Manipur,2005,TVC- Robbery,08. Robbery,0.0,2.0,2.0
Meghalaya,2005,TVC- Robbery,08. Robbery,3.0,29.0,32.0
Mizoram,2005,TVC- Robbery,08. Robbery,0.0,3.0,3.0
Nagaland,2005,TVC- Robbery,08. Robbery,0.0,239.0,239.0
Odisha,2005,TVC- Robbery,08. Robbery,0.0,535.0,535.0
Punjab,2005,TVC- Robbery,08. Robbery,0.0,43.0,43.0
Tamil Nadu,2005,TVC- Robbery,08. Robbery,3.0,543.0,546.0
Uttar Pradesh,2005,TVC- Robbery,08. Robbery,0.0,1579.0,1579.0
West Bengal,2005,TVC- Robbery,08. Robbery,0.0,92.0,92.0
Andhra Pradesh,2006,TVC- Robbery,08. Robbery,0.0,507.0,507.0
Arunachal Pradesh,2006,TVC- Robbery,08. Robbery,0.0,26.0,26.0
Assam,2006,TVC- Robbery,08. Robbery,7.0,232.0,239.0
Bihar,2006,TVC- Robbery,08. Robbery,16.0,934.0,950.0
Chandigarh,2006,TVC- Robbery,08. Robbery,0.0,10.0,10.0
Chhattisgarh,2006,TVC- Robbery,08. Robbery,96.0,149.0,245.0
Daman & Diu,2006,TVC- Robbery,08. Robbery,0.0,0.0,0.0
Gujarat,2006,TVC- Robbery,08. Robbery,10.0,342.0,352.0
Himachal Pradesh,2006,TVC- Robbery,08. Robbery,0.0,12.0,12.0
Jammu & Kashmir,2006,TVC- Robbery,08. Robbery,0.0,36.0,36.0
Jharkhand,2006,TVC- Robbery,08. Robbery,2.0,259.0,261.0
Karnataka,2006,TVC- Robbery,08. Robbery,0.0,607.0,607.0
Maharashtra,2006,TVC- Robbery,08. Robbery,3.0,917.0,920.0
Manipur,2006,TVC- Robbery,08. Robbery,0.0,1.0,1.0
Meghalaya,2006,TVC- Robbery,08. Robbery,3.0,30.0,33.0
Mizoram,2006,TVC- Robbery,08. Robbery,0.0,5.0,5.0
Nagaland,2006,TVC- Robbery,08. Robbery,29.0,30.0,59.0
Odisha,2006,TVC- Robbery,08. Robbery,0.0,567.0,567.0
Rajasthan,2006,TVC- Robbery,08. Robbery,0.0,558.0,558.0
Tamil Nadu,2006,TVC- Robbery,08. Robbery,1.0,401.0,402.0
Uttar Pradesh,2006,TVC- Robbery,08. Robbery,0.0,1612.0,1612.0
West Bengal,2006,TVC- Robbery,08. Robbery,0.0,263.0,263.0
Andhra Pradesh,2007,TVC- Robbery,08. Robbery,3.0,459.0,462.0
Arunachal Pradesh,2007,TVC- Robbery,08. Robbery,0.0,19.0,19.0
Assam,2007,TVC- Robbery,08. Robbery,12.0,274.0,286.0
Bihar,2007,TVC- Robbery,08. Robbery,0.0,773.0,773.0
Chandigarh,2007,TVC- Robbery,08. Robbery,0.0,18.0,18.0
Chhattisgarh,2007,TVC- Robbery,08. Robbery,88.0,157.0,245.0
Daman & Diu,2007,TVC- Robbery,08. Robbery,0.0,0.0,0.0
Gujarat,2007,TVC- Robbery,08. Robbery,8.0,285.0,293.0
Haryana,2007,TVC- Robbery,08. Robbery,0.0,236.0,236.0
Himachal Pradesh,2007,TVC- Robbery,08. Robbery,0.0,14.0,14.0
Jammu & Kashmir,2007,TVC- Robbery,08. Robbery,0.0,28.0,28.0
Jharkhand,2007,TVC- Robbery,08. Robbery,2.0,425.0,427.0
Karnataka,2007,TVC- Robbery,08. Robbery,0.0,831.0,831.0
Madhya Pradesh,2007,TVC- Robbery,08. Robbery,0.0,1144.0,1144.0
Maharashtra,2007,TVC- Robbery,08. Robbery,7.0,945.0,952.0
Manipur,2007,TVC- Robbery,08. Robbery,0.0,0.0,0.0
Meghalaya,2007,TVC- Robbery,08. Robbery,0.0,18.0,18.0
Mizoram,2007,TVC- Robbery,08. Robbery,0.0,18.0,18.0
Nagaland,2007,TVC- Robbery,08. Robbery,0.0,30.0,30.0
Odisha,2007,TVC- Robbery,08. Robbery,0.0,425.0,425.0
Tamil Nadu,2007,TVC- Robbery,08. Robbery,3.0,382.0,385.0
West Bengal,2007,TVC- Robbery,08. Robbery,0.0,279.0,279.0
Andhra Pradesh,2008,TVC- Robbery,08. Robbery,0.0,404.0,404.0
Arunachal Pradesh,2008,TVC- Robbery,08. Robbery,0.0,22.0,22.0
Assam,2008,TVC- Robbery,08. Robbery,6.0,228.0,234.0
Bihar,2008,TVC- Robbery,08. Robbery,0.0,784.0,784.0
Chhattisgarh,2008,TVC- Robbery,08. Robbery,76.0,191.0,267.0
Gujarat,2008,TVC- Robbery,08. Robbery,10.0,317.0,327.0
Haryana,2008,TVC- Robbery,08. Robbery,0.0,299.0,299.0
Himachal Pradesh,2008,TVC- Robbery,08. Robbery,0.0,11.0,11.0
Jammu & Kashmir,2008,TVC- Robbery,08. Robbery,0.0,29.0,29.0
Jharkhand,2008,TVC- Robbery,08. Robbery,18.0,500.0,518.0
Karnataka,2008,TVC- Robbery,08. Robbery,28.0,587.0,615.0
Maharashtra,2008,TVC- Robbery,08. Robbery,13.0,1047.0,1060.0
Manipur,2008,TVC- Robbery,08. Robbery,0.0,0.0,0.0
Meghalaya,2008,TVC- Robbery,08. Robbery,3.0,21.0,24.0
Mizoram,2008,TVC- Robbery,08. Robbery,0.0,5.0,5.0
Nagaland,2008,TVC- Robbery,08. Robbery,4.0,17.0,21.0
Odisha,2008,TVC- Robbery,08. Robbery,0.0,606.0,606.0
Tamil Nadu,2008,TVC- Robbery,08. Robbery,2.0,407.0,409.0
West Bengal,2008,TVC- Robbery,08. Robbery,0.0,204.0,204.0
Andhra Pradesh,2009,TVC- Robbery,08. Robbery,2.0,363.0,365.0
Arunachal Pradesh,2009,TVC- Robbery,08. Robbery,0.0,11.0,11.0
Assam,2009,TVC- Robbery,08. Robbery,7.0,144.0,151.0
Bihar,2009,TVC- Robbery,08. Robbery,0.0,706.0,706.0
Chandigarh,2009,TVC- Robbery,08. Robbery,0.0,11.0,11.0
Chhattisgarh,2009,TVC- Robbery,08. Robbery,91.0,180.0,271.0
Gujarat,2009,TVC- Robbery,08. Robbery,2.0,228.0,230.0
Haryana,2009,TVC- Robbery,08. Robbery,0.0,285.0,285.0
Himachal Pradesh,2009,TVC- Robbery,08. Robbery,0.0,9.0,9.0
Jammu & Kashmir,2009,TVC- Robbery,08. Robbery,0.0,43.0,43.0
Jharkhand,2009,TVC- Robbery,08. Robbery,3.0,529.0,532.0
Karnataka,2009,TVC- Robbery,08. Robbery,5.0,537.0,542.0
Madhya Pradesh,2009,TVC- Robbery,08. Robbery,0.0,1170.0,1170.0
Maharashtra,2009,TVC- Robbery,08. Robbery,1.0,934.0,935.0
Manipur,2009,TVC- Robbery,08. Robbery,0.0,0.0,0.0
Meghalaya,2009,TVC- Robbery,08. Robbery,1.0,16.0,17.0
Nagaland,2009,TVC- Robbery,08. Robbery,6.0,26.0,32.0
Odisha,2009,TVC- Robbery,08. Robbery,0.0,533.0,533.0
Tamil Nadu,2009,TVC- Robbery,08. Robbery,7.0,361.0,368.0
Tripura,2009,TVC- Robbery,08. Robbery,0.0,32.0,32.0
West Bengal,2009,TVC- Robbery,08. Robbery,0.0,139.0,139.0
Andaman & Nicobar Islands,2010,TVC- Robbery,08. Robbery,0.0,5.0,5.0
Andhra Pradesh,2010,TVC- Robbery,08. Robbery,2.0,483.0,485.0
Arunachal Pradesh,2010,TVC- Robbery,08. Robbery,0.0,22.0,22.0
Assam,2010,TVC- Robbery,08. Robbery,9.0,129.0,138.0
Chandigarh,2010,TVC- Robbery,08. Robbery,0.0,33.0,33.0
Chhattisgarh,2010,TVC- Robbery,08. Robbery,63.0,194.0,257.0
Goa,2010,TVC- Robbery,08. Robbery,0.0,6.0,6.0
Gujarat,2010,TVC- Robbery,08. Robbery,18.0,270.0,288.0
Himachal Pradesh,2010,TVC- Robbery,08. Robbery,0.0,7.0,7.0
Jammu & Kashmir,2010,TVC- Robbery,08. Robbery,0.0,19.0,19.0
Jharkhand,2010,TVC- Robbery,08. Robbery,1.0,500.0,501.0
Karnataka,2010,TVC- Robbery,08. Robbery,55.0,1686.0,1741.0
Kerala,2010,TVC- Robbery,08. Robbery,0.0,397.0,397.0
Maharashtra,2010,TVC- Robbery,08. Robbery,2.0,1096.0,1098.0
Manipur,2010,TVC- Robbery,08. Robbery,0.0,0.0,0.0
Meghalaya,2010,TVC- Robbery,08. Robbery,0.0,14.0,14.0
Mizoram,2010,TVC- Robbery,08. Robbery,1.0,9.0,10.0
Nagaland,2010,TVC- Robbery,08. Robbery,5.0,53.0,58.0
Odisha,2010,TVC- Robbery,08. Robbery,0.0,835.0,835.0
Tamil Nadu,2010,TVC- Robbery,08. Robbery,7.0,616.0,623.0
West Bengal,2010,TVC- Robbery,08. Robbery,0.0,143.0,143.0
Andhra Pradesh,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),56.0,8768.0,8824.0
Arunachal Pradesh,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,70.0,70.0
Assam,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),172.0,3833.0,4005.0
Bihar,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),17.0,13117.0,13134.0
Chandigarh,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,117.0,117.0
Chhattisgarh,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),874.0,1527.0,2401.0
Delhi,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),439.0,1907.0,2346.0
Gujarat,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),35.0,2910.0,2945.0
Haryana,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),78.0,3370.0,3448.0
Himachal Pradesh,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,758.0,758.0
Jammu & Kashmir,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,1203.0,1203.0
Jharkhand,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),73.0,4196.0,4269.0
Karnataka,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),27.0,9361.0,9388.0
Kerala,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),165.0,4338.0,4503.0
Maharashtra,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),216.0,9374.0,9590.0
Meghalaya,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),21.0,77.0,98.0
Mizoram,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),17.0,89.0,106.0
Nagaland,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),25.0,22.0,47.0
Odisha,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,5102.0,5102.0
Punjab,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),4.0,1835.0,1839.0
Sikkim,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),7.0,22.0,29.0
Tamil Nadu,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),285.0,9204.0,9489.0
Uttar Pradesh,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),70.0,24390.0,24460.0
Uttarakhand,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),53.0,964.0,1017.0
West Bengal,2001,TVC- Total,12. Total Trials (Sum of 1-11 Above),9.0,4534.0,4543.0
Andaman & Nicobar Islands,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,23.0,23.0
Andhra Pradesh,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),2.0,9522.0,9524.0
Assam,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),95.0,3297.0,3392.0
Bihar,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),13.0,11345.0,11358.0
Chandigarh,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,123.0,123.0
Chhattisgarh,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),2448.0,3109.0,5557.0
Daman & Diu,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,19.0,19.0
Delhi,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,1867.0,1867.0
Gujarat,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),40.0,3092.0,3132.0
Haryana,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),12.0,3300.0,3312.0
Himachal Pradesh,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),21.0,601.0,622.0
Jammu & Kashmir,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,1306.0,1306.0
Jharkhand,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),86.0,6660.0,6746.0
Karnataka,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,8274.0,8274.0
Kerala,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),45.0,4674.0,4719.0
Lakshadweep,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,4.0,4.0
Madhya Pradesh,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),186.0,11876.0,12062.0
Maharashtra,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),119.0,11135.0,11254.0
Meghalaya,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),8.0,82.0,90.0
Mizoram,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),21.0,44.0,65.0
Nagaland,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),6.0,44.0,50.0
Odisha,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,4440.0,4440.0
Puducherry,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),118.0,189.0,307.0
Punjab,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,2084.0,2084.0
Rajasthan,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),60.0,16731.0,16791.0
Sikkim,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),7.0,63.0,70.0
Tamil Nadu,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),427.0,9909.0,10336.0
Uttar Pradesh,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),29.0,28292.0,28321.0
Uttarakhand,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),48.0,913.0,961.0
West Bengal,2002,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,5971.0,5971.0
Andaman & Nicobar Islands,2003,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,19.0,19.0
Andhra Pradesh,2003,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,8301.0,8301.0
Arunachal Pradesh,2003,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,30.0,30.0
Assam,2003,TVC- Total,12. Total Trials (Sum of 1-11 Above),102.0,3952.0,4054.0
Bihar,2003,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,14693.0,14693.0
Chandigarh,2003,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,106.0,106.0
Chhattisgarh,2003,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,2551.0,2551.0
Daman & Diu,2003,TVC- Total,12. Total Trials (Sum of 1-11 Above),0.0,14.0,14.0
Gujarat,2003,TVC- Total,12. Total Trials (Sum of 1-11 Above),44.0,4131.0,4175.0
Haryana,2003,TVC- Total,12. Total Trials (Sum of 1-11 Above),9.0,3390.0,3399.0
Himachal Pradesh,2003,TVC- Total,12. Total Trials (Sum of 1-11 Above),35.0,689.0,724.0
Jammu & Kashmir,2003,TVC- Total,12. Total Trials (Sum of 1-11 Above),1.0,1020.0,1021.0
